kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,ra_str,dec,dec_str,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,tycho2_match_id,tycho2_match_dist_deg,tycho2_match_btmag,tycho2_match_ra,tycho2_match_dec,pmra,pmdec,parallax
4667911,2MASS J19404764+3942376,4742,91.0,-91.0,2.461,0.006,-0.008,0.49,0.19,-0.19,1.29,0.1,-0.1,11.05,0.38,-0.41,0.001348,5.605e-05,-5.591e-05,MULT56,10.504,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.19849,19h40m47.64s,39.710442,+39d42m37.6s,11111011101110111,PHO56,AST56,PHO56,8.787,0.023,8.231,0.017,8.148,0.017,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,93.549,108.851,123.645,134.87,150.44,176.063,184.962,200.47,220.89,233.151,239.395,245.78,248.576,266.129,3140-1180-1,2.347489416183844e-05,12.092,295.19848810833173,39.71041858116658,-1.1826794678453332,3.5037610413212965,1.1872679853259211
4726268,2MASS J18563425+3952226,6728,164.0,-234.0,4.2189999999999985,0.14800000000000002,-0.27,-0.42,0.22,-0.3,1.16,0.25,-0.16,1.385,0.6579999999999999,-0.271,0.6155,0.4529,-0.3906,DSEP,11.043,0,0,3,004/004726/004726268/dv/kplr004726268-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,284.14273,18h56m34.26s,39.87295200000001,+39d52m22.6s,11110111011101110,PHO1,KIC0,KIC0,10.129,0.022,9.983,0.021,9.9,0.019,0.6929,1426.3129999999999,11.159,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,778.2439999999998,668.982,600.428,535.399,496.397,431.511,410.096,380.03,351.214,333.673,323.796,314.931,313.355,303.778,3123-697-1,5.0509930079323e-06,11.628,284.14273555217886,39.87294934294675,-1.5216437993490728,-3.064405966873,0.8822040208231617
4736562,2MASS J19143990+3953494,7454,240.0,-304.0,3.897,0.273,-0.156,-0.5,0.26,-0.32,1.44,0.28,-0.29,2.235,0.674,-0.757,0.1811,0.3305,-0.08378,DSEP,10.176,0,0,3,004/004736/004736562/dv/kplr004736562-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,288.66626,19h14m39.90s,39.897087,+39d53m49.5s,11111111111111111,PHO54,PHO54,PHO54,9.692,0.021,9.615,0.016,9.57,0.017,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,434.687,394.48,371.881,346.005,326.692,293.335,281.61,260.91900000000004,237.849,217.544,203.198,190.891,186.735,165.233,3125-1276-1,2.4148365394514667e-06,10.444,288.66626300136454,39.897088010506785,-2.331746708584576,0.4782245707175152,1.8563725770336093
4736778,2MASS J19145904+3950218,4786,187.0,-156.0,4.569,0.052000000000000005,-0.05,-0.12,0.33,-0.28,0.7,0.1,-0.06,0.72,0.077,-0.068,2.648,0.6438,-0.4801,DSEP,9.48,0,0,0,,q1_q17_dr24_stellar,2015-01-15,288.74606,19h14m59.05s,39.839355,+39d50m21.7s,10000000000000000,PHO54,PHO54,PHO54,7.511,0.019,6.875,0.018000000000000002,6.752000000000002,0.017,0.9901,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,66.925,73.962,84.244,92.069,104.402,121.689,128.264,137.921,156.991,165.99599999999995,169.134,176.158,180.009,204.45,3125-1817-1,5.193302344775284e-06,11.617,288.7460588855509,39.83936012327512,-0.2128682308002655,0.6850710666854888,0.8643944932864567
4755614,2MASS J19370197+3952092,5040,126.0,-279.0,2.573,0.033,-0.029,0.07,0.14,-0.51,3.16,0.1,-1.99,15.213,0.518,-6.042000000000002,0.001264,0.0008507999999999999,-0.0001078,DSEP,11.482,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.25821,19h37m01.97s,39.86924000000001,+39d52m09.3s,11111011101110100,PHO1,AST9,KIC0,9.833,0.02,9.338,0.02,9.181,0.018000000000000002,0.6944,1339.474,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,133.326,153.381,172.84400000000005,187.713,206.734,234.447,242.47,255.729,271.966,279.218,282.646,283.837,284.672,287.581,3139-1181-1,1.5812109207457903e-05,12.718,294.25821910324174,39.86922584117743,1.8530888417121567,-2.417619608960609,0.645147258747471
4813924,2MASS J18550198+3954266,6018,200.0,-178.0,4.052,0.343,-0.254,-0.66,0.32,-0.26,0.86,0.14,-0.07,1.4469999999999998,0.647,-0.474,0.4002,0.9101,-0.2459,DSEP,12.041,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.7582700000001,18h55m01.98s,39.90740200000001,+39d54m26.6s,11110111011101110,PHO54,PHO54,PHO54,10.91,0.025,10.665,0.032,10.561,0.022,0.6924,1426.3129999999999,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,61.098,57.409,56.958,55.48,55.172,54.157,53.451,52.915,53.547,54.529,56.355,58.464,59.415,65.34899999999999,3123-1215-1,1.845020455249102e-05,12.688,283.75829164669534,39.90739388114184,2.2318430388611628,0.5681472584580078,2.4665042434281323
4839729,2MASS J19315651+3959153,6903,165.0,-226.0,4.1,0.161,-0.32,-0.14,0.26,-0.36,1.41,0.29,-0.29,1.75,0.981,-0.421,0.3708,0.3302,-0.2571,DSEP,10.813,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.98547,19h31m56.51s,39.987598,+39d59m15.4s,11111011101110111,PHO1,KIC0,KIC0,10.024,0.024,9.86,0.02,9.837,0.017,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,53.037,54.565,58.515,61.024,64.171,66.95,67.433,68.517,69.861,68.811,66.432,63.64,62.862,59.412,3139-1899-1,3.1945284701301985e-06,11.202,292.9854672864357,39.987595587553436,-1.938002566951105,-0.5080503911940545,2.9452578323204373
4814187,2MASS J18552954+3958197,4978,90.0,-176.0,2.8560000000000003,0.03,-0.03,-0.08,0.2,-0.32,2.06,0.39,-0.94,8.876,0.794,-2.335,0.004159,0.001577,-0.0004724,DSEP,10.816,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.87311,18h55m29.55s,39.97216,+39d58m19.8s,10000000000000000,PHO54,AST54,PHO54,9.851,0.02,9.653,0.022,9.574,0.017,0.9907,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,98.186,94.401,95.663,95.283,96.45,97.968,99.68,101.854,105.802,105.304,105.714,104.602,104.16,102.749,3123-1509-1,1.4983666681503355e-05,11.521,283.87309932179335,39.972147428588215,-3.6977225849783992,-2.420463603329932,1.6205474030443776
4814198,2MASS J18553094+3956215,4833,80.0,-80.0,2.594,0.009000000000000001,-0.009000000000000001,0.18,0.05,-0.05,1.82,0.16,-0.1,11.24,0.43,-0.25,0.001789,4.226e-05,-4.226e-05,MULT55,10.927,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.87891,18h55m30.94s,39.939308,+39d56m21.5s,11100111011101110,PHO55,AST55,SPE55,9.258,0.021,8.731,0.02,8.582,0.017,0.636,1426.3129999999999,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,117.286,134.216,149.819,160.709,175.125,195.069,200.473,208.936,218.881,222.152,222.719,223.136,223.75,222.278,3123-773-1,2.1598954627055457e-05,12.745,283.8789338820708,39.93929651167754,1.4559001400153968,-4.886955148504087,0.8979878490904316
4828345,2MASS J19182572+3955569,12470,126.0,-420.0,4.215,0.073,-0.152,-0.5,0.3,-0.3,2.66,0.26,-0.22,2.11,0.523,-0.242,0.399,0.134,-0.1738,DSEP,12.78,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.60718,19h18m25.72s,39.932491,+39d55m57.0s,11111111111111111,KIC0,KIC0,KIC0,12.76,0.021,12.785,0.023,12.847,0.029,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,69.43,63.38399999999999,61.2,57.809,56.3,52.804,51.12300000000001,49.166,46.828,44.659,43.394,42.104,41.447,38.985,3125-287-1,2.0790746916525475e-05,12.341,289.60719103612115,39.93250997055609,-2.029775577319887,3.824390621011581,1.0964164292899423
4840675,2MASS J19325792+3958452,7336,228.0,-305.0,3.506,0.392,-0.101,-0.24,0.3,-0.3,2.0,0.15,-0.52,4.131,0.46,-1.849,0.03989,0.1378,-0.01148,DSEP,9.672,0,0,2,004/004840/004840675/dv/kplr004840675-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,293.24136,19h32m57.93s,39.97924,+39d58m45.3s,11111011101110111,KIC0,KIC0,KIC0,8.961,0.019,8.854,0.023,8.782,0.019,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,60.06399999999999,53.054,49.76300000000001,45.985,43.57,39.129,37.382,34.601,31.345,29.085,27.358,25.921,25.523000000000003,23.39,3139-1403-1,1.0866764427531615e-05,10.106,293.2413588877798,39.97925082468641,-0.5249505157727267,3.859570146393916,3.0312087066389197
4678193,2MASS J19490914+3947081,11030,264.0,-472.0,4.017,0.212,-0.264,0.07,0.14,-0.57,2.93,0.34,-0.64,2.781,1.086,-0.845,0.1918,0.2583,-0.1169,DSEP,11.331,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.28809,19h49m09.14s,39.785591,+39d47m08.1s,11111111111111111,KIC0,KIC0,KIC0,11.06,0.027000000000000003,11.14,0.034,11.107,0.031,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,37.401,33.056999999999995,31.179,28.86,27.535,25.144,24.246,22.929,21.365,20.186,19.22,18.586,18.476,17.633,3140-579-1,1.4388049231413678e-05,11.345999999999998,297.2881084983686,39.78559317896314,-0.40275103168654425,-0.22134785579814648,0.8518508357898013
4737302,2MASS J19154240+3948424,7221,205.0,-293.0,3.488,0.388,-0.105,-0.18,0.26,-0.3,2.02,0.15,-0.53,4.24,0.495,-1.895,0.03728,0.1271,-0.01165,DSEP,11.554,0,1,1,004/004737/004737302/dv/kplr004737302-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,288.92667,19h15m42.40s,39.81179,+39d48m42.4s,11111111111111111,PHO1,KIC0,KIC0,10.748,0.022,10.624,0.022,10.583,0.019,0.8716,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,67.298,73.419,81.929,88.689,96.116,101.874,102.23,103.538,105.317,105.352,106.125,107.639,108.494,111.655,3125-3754-1,2.045496267426006e-05,11.893,288.92667009443744,39.81176954498781,-1.1469412676085686,-1.758175857696758,1.150214269374264
4756112,2MASS J19373055+3951204,6182,60.0,-60.0,3.738,0.021,-0.018000000000000002,-0.2,0.3,-0.3,1.43,0.16,-0.16,2.68,0.12,-0.1,0.1055,0.004647999999999999,-0.004507,MULT10,10.847,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.37732,19h37m30.56s,39.855671,+39d51m20.4s,11111011101110111,PHO10,AST10,PHO10,9.89,0.024,9.632,0.028,9.59,0.022,0.6989,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,64.888,63.492,65.153,65.331,66.87100000000001,68.396,69.013,71.095,74.82,78.191,81.929,85.74600000000002,87.35700000000001,96.793,3139-259-1,2.5124746649533215e-05,11.677,294.37733044127043,39.855694802212156,0.8460600024627737,6.682060429443144,1.828517732073732
4760954,2MASS J19420590+3952599,4825,80.0,-80.0,2.55,0.011,-0.011,0.13,0.05,-0.05,1.51,0.13,-0.19,10.8,0.31,-0.56,0.001704,5.634e-05,-4.226e-05,MULT55,11.649,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.5246,19h42m05.90s,39.883308,+39d52m59.9s,11111011101110111,PHO55,AST55,SPE55,9.938,0.023,9.354,0.019,9.247,0.014,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,130.173,147.643,165.565,179.019,195.837,217.13,222.248,230.512,240.687,243.819,244.233,243.646,243.144,239.446,3140-2587-1,2.694464179159968e-05,12.720999999999998,295.5245931110399,39.8832815817872,-5.359819029659793,-5.154014122160233,0.8520534391307301
4814309,2MASS J18554174+3959332,6666,180.0,-264.0,4.019,0.24,-0.248,-0.2,0.26,-0.3,1.38,0.26,-0.32,1.9,0.823,-0.615,0.2834,0.4387,-0.1712,DSEP,11.708,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.92395,18h55m41.75s,39.992573,+39d59m33.3s,10000000000000000,PHO54,PHO54,PHO54,10.374,0.021,10.211,0.019,10.171,0.018000000000000002,0.9901,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,74.686,77.782,84.85700000000001,90.249,97.623,108.067,111.427,116.683,122.042,121.041,116.667,111.783,109.896,102.345,3123-1945-1,1.3660378340025536e-05,11.729,283.92393942180246,39.99256199383167,0.9462081057571792,-2.3335606270825933,2.9154456461293514
4841427,2MASS J19334591+3958397,6190,163.0,-178.0,4.234,0.196,-0.22,-0.46,0.3,-0.28,0.94,0.14,-0.1,1.223,0.457,-0.245,0.7204,0.6892,-0.4031,DSEP,12.666,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.44131,19h33m45.91s,39.977711,+39d58m39.8s,11111011101110111,PHO1,KIC0,KIC0,11.637,0.02,11.34,0.02,11.311,0.02,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,71.968,66.282,64.688,61.87,60.925,59.066,58.468,58.253,58.838,59.573,61.348,63.408,64.211,68.885,3139-721-1,2.3490414754715385e-05,12.414,293.4413042057625,39.97768793138431,-1.5722688594479155,-5.092755685987147,1.202507355853499
4655786,2MASS J19280742+3943452,4923,75.0,-169.0,2.6210000000000004,0.03,-0.03,-0.28,0.24,-0.34,1.99,0.78,-0.96,11.438,1.985,-3.129,0.001875,0.0007215,-0.0002614,DSEP,9.773,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.03094,19h28m07.43s,39.72921,+39d43m45.2s,10000000000000000,PHO54,AST54,PHO54,8.195,0.021,7.68,0.02,7.561,0.015,0.9907,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,117.95,136.461,150.736,158.885,171.11,189.823,195.621,203.108,207.719,207.238,201.739,195.83,194.408,183.235,3138-1886-1,2.4448356591142834e-05,11.807,292.03097140922785,39.729206162425534,4.247597017769191,-2.2500394494820792,0.9928973013738548
4737720,2MASS J19161498+3951532,7998,225.0,-322.0,3.978,0.182,-0.243,-0.1,0.2,-0.4,1.85,0.23,-0.33,2.311,0.887,-0.584,0.2112,0.2172,-0.1237,DSEP,11.467,0,0,3,004/004737/004737720/dv/kplr004737720-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,289.06244,19h16m14.99s,39.864799,+39d51m53.3s,11111111111111111,KIC0,KIC0,KIC0,10.983,0.023,10.871,0.016,10.843,0.018000000000000002,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,63.052,58.349,57.945,56.332,55.32,52.57,51.223,49.047,46.006,42.971,40.205,37.489,36.633,31.752,3125-3596-1,6.273929367455621e-06,11.764,289.0624467137643,39.864802451630176,-2.8789690640904864,-1.9851426238358199,1.3473668382658317
4761269,2MASS J19422230+3951001,6729,174.0,-207.0,3.861,0.376,-0.149,-0.6,0.28,-0.3,1.21,0.26,-0.22,2.138,0.629,-0.879,0.1743,0.5285,-0.07785,DSEP,11.519,0,0,1,004/004761/004761269/dv/kplr004761269-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,295.59293,19h42m22.30s,39.850029,+39d51m00.1s,11111011101110111,PHO1,KIC0,KIC0,10.632,0.023,10.422,0.019,10.378,0.016,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,92.463,87.588,86.801,83.656,82.31,78.505,76.768,73.805,70.738,67.96300000000001,65.457,63.118,62.48,59.172,3140-2838-1,1.5177012312529227e-05,11.987,295.59294118139337,39.85001651233381,-1.743884636464577,0.9939486121019798,1.170536096439206
4814686,2MASS J18562006+3957040,6963,191.0,-265.0,4.1389999999999985,0.163,-0.301,-0.32,0.26,-0.34,1.32,0.28,-0.24,1.616,0.865,-0.38,0.4394,0.3902,-0.2958,DSEP,11.653,0,0,0,,q1_q17_dr24_stellar,2015-01-15,284.08359,18h56m20.06s,39.951118,+39d57m04.0s,11110111011101110,PHO1,KIC0,KIC0,10.747,0.019,10.597,0.021,10.522,0.02,0.6929,1426.3129999999999,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,129.784,143.495,164.148,182.57,205.117,231.83,236.697,246.034,262.458,270.362,273.251,274.75,275.627,279.064,3123-2218-1,1.924308070525986e-05,12.067,284.0836143780648,39.95111344805432,1.06959637885854,-1.1834028572869222,1.292385099086023
4656194,2MASS J19283533+3943523,6575,184.0,-255.0,3.859,0.315,-0.161,-0.1,0.24,-0.3,1.4,0.27,-0.31,2.3040000000000003,0.723,-0.872,0.1613,0.3738,-0.07662000000000001,DSEP,10.543,0,0,1,004/004656/004656194/dv/kplr004656194-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,292.14722,19h28m35.33s,39.73122,+39d43m52.4s,10001000100010001,PHO54,PHO54,PHO54,9.976,0.02,9.843,0.021,9.767,0.018000000000000002,0.2211,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,318.779,272.618,252.379,234.269,225.372,218.028,215.696,211.55,204.576,195.746,186.099,174.491,171.715,154.141,3138-934-1,2.164951799229492e-05,11.458,292.1472431249263,39.73120766868768,0.2497460381309099,-4.527332948557123,1.6412438505648517
4679104,2MASS J19495148+3943290,8949,274.0,-381.0,3.932,0.201,-0.214,0.07,0.14,-0.57,2.32,0.48,-0.57,2.727,1.146,-0.738,0.1612,0.1913,-0.09329,DSEP,9.286,0,0,1,004/004679/004679104/dv/kplr004679104-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,297.46451,19h49m51.48s,39.724739,+39d43m29.1s,11111111111111111,KIC0,KIC0,KIC0,9.057,0.032,9.03,0.023,9.041,0.018000000000000002,0.8741,1459.789,7.1,7.108,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,14.609000000000002,13.333,12.889,12.268,11.991,11.674,11.594,11.473,11.585,11.835,12.135,12.543,12.688,13.533,3140-530-1,1.870524340221744e-05,9.249,297.46452769963093,39.72472616650341,1.1773000183169815,-0.7942502869231404,1.4348800124939092
4752243,2MASS J19333607+3949574,6486,158.0,-189.0,3.864,0.384,-0.152,-0.48,0.3,-0.3,1.19,0.27,-0.23,2.109,0.63,-0.8909999999999999,0.17800000000000002,0.568,-0.07977000000000001,DSEP,10.966,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.40033,19h33m36.08s,39.832619,+39d49m57.4s,11111011101110111,PHO1,KIC0,KIC0,10.123,0.021,9.931,0.019,9.867,0.018000000000000002,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,69.57300000000001,69.673,73.111,75.08,78.208,83.132,85.072,90.569,99.268,104.96,109.045,113.776,115.702,126.184,3139-1925-1,4.9783130603797145e-06,11.686,293.400332079133,39.832614312540066,2.270409742302951,-0.27766410913552475,1.5972931534242358
4842904,2MASS J19352364+3956426,3739,80.0,-78.0,0.802,0.29100000000000004,-0.218,-0.2,0.28,-0.28,1.13,0.17,-0.27,71.188,15.97,-24.778,4.578e-06,8.924e-06,-2.276e-06,DSEP,11.015,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.84854,19h35m23.65s,39.945179,+39d56m42.6s,11111011101110111,SPE14,PHO54,PHO54,7.723,0.027000000000000003,6.903,0.02,6.6610000000000005,0.017,0.6981,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.122999999999998,25.827,24.858,25.466,25.92,27.05,29.185,30.309,32.992,37.307,40.238,42.44,44.92100000000001,46.004,52.959,3139-483-1,2.5613209387548028e-05,13.434,293.8485109601228,39.94519165823355,-7.472274258197874,3.1136951065737626,1.1854348759552455
4742716,2MASS J19221136+3949322,4074,133.0,-122.0,1.6869999999999998,0.253,-0.262,0.26,0.16,-0.26,1.68,1.05,-0.61,30.729,11.155,-9.771,8.135e-05,0.0001271,-4.758e-05,DSEP,8.854,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.54733,19h22m11.36s,39.82563,+39d49m32.3s,11111111111111111,KIC0,KIC0,KIC0,6.51,0.018000000000000002,5.7620000000000005,0.029,5.534,0.022,0.8737,1459.789,7.1,7.1,7.1,7.49,8.427,8.447000000000001,8.882,10.059,9.834,9.497,9.026,9.366,9.411,9.344,17.058,17.267,18.656,19.803,21.426,24.033,25.146,27.625,31.972,34.867,36.503,38.481,39.313,45.103,3138-1226-1,1.705411522696106e-05,11.666,290.54733659879014,39.825613710862754,-1.6696088503124642,-4.9786239315724,0.5464386748963667
4772014,2MASS J19505959+3953594,4220,148.0,-167.0,4.658,0.062,-0.036000000000000004,-0.22,0.29,-0.32,0.6,0.06,-0.06,0.602,0.053,-0.07200000000000001,3.886,1.199,-0.5917,DSEP,10.44,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.7483200000001,19h50m59.60s,39.899799,+39d53m59.3s,10000000000000000,PHO54,PHO54,PHO54,8.226,0.032,7.523,0.02,7.357,0.029,0.9901,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,36.026,38.266,42.165,46.124,51.78,59.326,60.822,66.218,76.53,84.31200000000003,88.891,94.206,95.676,110.066,3141-1405-1,2.7267343614925723e-05,12.317,297.748303381102,39.89977489322538,-3.299471950049821,-5.5982582753643175,0.8499288473562412
4843680,2MASS J19361076+3957209,6257,164.0,-184.0,4.131,0.241,-0.254,-0.26,0.28,-0.3,1.06,0.28,-0.14,1.467,0.7390000000000001,-0.394,0.474,0.6478,-0.2982,DSEP,12.447,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.04486,19h36m10.77s,39.955811,+39d57m20.9s,11111011101110111,PHO1,KIC0,KIC0,11.344,0.021,11.111,0.019,11.048,0.018000000000000002,0.6989,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,89.0,82.59899999999998,80.528,76.917,75.234,72.156,70.937,69.324,67.883,66.257,65.531,65.408,65.44800000000001,65.40100000000001,3139-289-1,1.9014441926092368e-05,13.063,294.0448412832426,39.955798518818156,-6.0587746896065084,-2.1928244614001944,1.1382523814803458
4663658,2MASS J19364987+3947214,10346,302.0,-431.0,4.077,0.18600000000000005,-0.326,0.07,0.14,-0.57,2.61,0.56,-0.6,2.449,1.341,-0.667,0.2501,0.2815,-0.1736,DSEP,11.321,0,1,1,004/004663/004663658/dv/kplr004663658-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,294.20782,19h36m49.88s,39.789291,+39d47m21.4s,11111011101110111,KIC0,KIC0,KIC0,11.041,0.022,11.063,0.019,11.052,0.019,0.6984,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,29.908,26.644,25.276,23.503,22.4,20.473,19.663,18.464,17.046,15.863,14.832,14.163,13.964,12.874,3139-2177-1,1.1454575462498553e-05,11.390999999999998,294.2078179928291,39.7892796993278,3.7845275040582123,-0.3584064981448403,1.0428393075095992
4738692,2MASS J19172675+3953187,6697,140.0,-210.0,4.338,0.078,-0.277,-0.3,0.2,-0.32,1.19,0.24,-0.17,1.219,0.5579999999999999,-0.158,0.9239,0.3388,-0.5868,DSEP,12.155,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.36148,19h17m26.76s,39.888531,+39d53m18.7s,11111111111111111,PHO1,KIC0,KIC0,11.341,0.021,11.174,0.021,11.145,0.018000000000000002,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,64.722,63.299,65.911,67.385,70.556,75.376,77.737,83.446,92.046,97.291,100.958,104.695,106.154,114.278,3125-3234-1,2.617620432170656e-05,12.647,289.3614885659313,39.88855635170468,4.0394031805680415,7.765417177515322,1.8822251061990425
4756776,2MASS J19381194+3948096,6677,166.0,-290.0,4.085,0.206,-0.28800000000000003,-0.1,0.24,-0.34,1.38,0.25,-0.32,1.7619999999999998,0.8740000000000001,-0.515,0.3562,0.4421,-0.2337,DSEP,11.287,0,0,2,004/004756/004756776/dv/kplr004756776-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,294.5498,19h38m11.95s,39.802742,+39d48m09.9s,11111011101110111,PHO54,PHO54,PHO54,10.729,0.021,10.543,0.021,10.504,0.023,0.6987,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,27.19,23.495,22.041,20.199,19.095,17.705,17.1,15.999,14.998,14.296,13.694,13.308,13.19,12.798,3139-2129-1,1.392462677356116e-05,11.945,294.54980137819575,39.80272811078404,0.8228548620998982,-0.3482991290617994,1.6391850350456756
